title,part_of_speech,definition,current_etymology
կենցաղներ,noun,['nominative plural of կենցաղ (kencʻaġ).'],
կիլոմետրեր,noun,['nominative plural of կիլոմետր (kilometr).'],
կիրակիներ,noun,['nominative plural of կիրակի (kiraki).'],
կոկորդիլոսի,noun,['dative singular of կոկորդիլոս (kokordilos).'],
կոկորդներ,noun,['nominative plural of կոկորդ (kokord).'],
կոնֆերանսը,noun,['definite nominative singular of կոնֆերանս (konferans).'],
կուտակվել,verb,['mediopassive of կուտակել (kutakel).'],
համագործակցության,noun,['dative singular of համագործակցություն (hamagorcakcʻutʻyun).'],
համբույրներ,noun,['nominative plural of համբույր (hambuyr).'],
համեմունքներ,noun,['nominative plural of համեմունք (hamemunkʻ).'],
համշենցիներ,noun,['nominative plural of համշենցի (hamšencʻi).'],
հանդիսացող,verb,['subject participle of հանդիսանալ (handisanal).'],
հանդուրժող,verb,['subject participle of հանդուրժել (handuržel).'],
հանրապետությունների,noun,['dative plural of հանրապետություն (hanrapetutʻyun).'],
հասկանում,verb,['imperfective converb of հասկանալ (haskanal).'],
հավատարմագրվել,verb,['mediopassive of հավատարմագրել (havatarmagrel).'],
հարվածներ,noun,['nominative plural of հարված (harvac).'],
հեռախոսներ,noun,['nominative plural of հեռախոս (heṙaxos).'],
հեռակառավարման,noun,['dative singular of հեռակառավարում (heṙakaṙavarum).'],
հեռուստացույցներ,noun,['nominative plural of հեռուստացույց (heṙustacʻuycʻ).'],
հիասթափված,verb,['resultative participle of հիասթափվել (hiastʻapʻvel).'],
հինգշաբթիներ,noun,['nominative plural of հինգշաբթի (hingšabtʻi).'],
հյուրերիդ,noun,['dative plural second-person possessive of հյուր (hyur).'],
հյուրերին,noun,['definite dative plural of հյուր (hyur).'],
հյուրերիս,noun,['dative plural first-person possessive of հյուր (hyur).'],
հյուրերից,noun,['ablative plural of հյուր (hyur).'],
հյուրերիցդ,noun,['ablative plural second-person possessive of հյուր (hyur).'],
հյուրերիցս,noun,['ablative plural first-person possessive of հյուր (hyur).'],
հյուրերով,noun,['instrumental plural of հյուր (hyur).'],
հյուրերովդ,noun,['instrumental plural second-person possessive of հյուր (hyur).'],
հյուրերովս,noun,['instrumental plural first-person possessive of հյուր (hyur).'],
հուսահատեցնող,verb,['subject participle of հուսահատեցնել (husahatecʻnel).'],
հրաբուխներ,noun,['nominative plural of հրաբուխ (hrabux).'],
ձնագնդիկներ,noun,['nominative plural of ձնագնդիկ (jnagndik).'],
ճանապարհներ,noun,['nominative plural of ճանապարհ (čanaparh).'],
ճապոնացիներ,noun,['nominative plural of ճապոնացի (čaponacʻi).'],
մահմեդականներ,noun,['nominative plural of մահմեդական (mahmedakan).'],
մանդարիններ,noun,['nominative plural of մանդարին (mandarin).'],
մառախուղներ,noun,['nominative plural of մառախուղ (maṙaxuġ).'],
մաստակներ,noun,['nominative plural of մաստակ (mastak).'],
մատանիներ,noun,['nominative plural of մատանի (matani).'],
մարգարեներ,noun,['nominative plural of մարգարե (margare).'],
մարգարեություններ,noun,['nominative plural of մարգարեություն (margareutʻyun).'],
մարդագայլեր,noun,['nominative plural of մարդագայլ (mardagayl).'],
մարդասպաններ,noun,['nominative plural of մարդասպան (mardaspan).'],
մարմիններ,noun,['nominative plural of մարմին (marmin).'],
մաքսատներ,noun,['nominative plural of մաքսատուն (makʻsatun).'],
մեքենաներ,noun,['nominative plural of մեքենա (mekʻena).'],
միավորված,verb,['resultative participle of միավորվել (miavorvel).'],
միավորվել,verb,['mediopassive of միավորել (miavorel).'],
միլիմետրեր,noun,['nominative plural of միլիմետր (milimetr).'],
մորմոններ,noun,['nominative plural of մորմոն (mormon).'],
մորուքներ,noun,['nominative plural of մորուք (morukʻ).'],
մտահոգված,verb,['resultative participle of մտահոգվել (mtahogvel).'],
յորղաններ,noun,['nominative plural of յորղան (yorġan).'],
նահանգներ,noun,['nominative plural of նահանգ (nahang).'],
նավահանգիստներ,noun,['nominative plural of նավահանգիստ (navahangist).'],
նորություններ,noun,['nominative plural of նորություն (norutʻyun).'],
նույնականացման,noun,['dative singular of նույնականացում (nuynakanacʻum).'],
շաբաթները,noun,['definite nominative plural of շաբաթ (šabatʻ).'],
շաբաթների,noun,['dative plural of շաբաթ (šabatʻ).'],
շաբաթներին,noun,['definite dative plural of շաբաթ (šabatʻ).'],
շաբաթներից,noun,['ablative plural of շաբաթ (šabatʻ).'],
շաբաթներն,noun,['definite nominative plural of շաբաթ (šabatʻ).'],
շաբաթներով,noun,['instrumental plural of շաբաթ (šabatʻ).'],
շաբաթներում,noun,['locative plural of շաբաթ (šabatʻ).'],
շաբաթվանից,noun,['ablative singular of շաբաթ (šabatʻ).'],
շնորհավորանքներ,noun,['nominative plural of շնորհավորանք (šnorhavorankʻ).'],
շոկոլադներ,noun,['nominative plural of շոկոլադ (šokolad).'],
շրջանակում,noun,['locative singular of շրջանակ (šrǰanak).'],
ոչնչացման,noun,['dative singular of ոչնչացում (očʻnčʻacʻum).'],
ուղեկցվել,verb,['mediopassive of ուղեկցել (uġekcʻel).'],
ուղեղների,noun,['dative plural of ուղեղ (uġeġ).'],
ունկնդիրներ,noun,['nominative plural of ունկնդիր (unkndir).'],
ուտելիքներ,noun,['nominative plural of ուտելիք (utelikʻ).'],
ուրբաթներ,noun,['nominative plural of ուրբաթ (urbatʻ).'],
չագուչներ,noun,['nominative plural of չագուչ (čʻagučʻ).'],
չորեքշաբթիներ,noun,['nominative plural of չորեքշաբթի (čʻorekʻšabtʻi).'],
պահածոներ,noun,['nominative plural of պահածո (pahaco).'],
պահպանակներ,noun,['nominative plural of պահպանակ (pahpanak).'],
պայմանագրեր,noun,['nominative plural of պայմանագիր (paymanagir).'],
պաշտպանության,noun,['dative singular of պաշտպանություն (paštpanutʻyun).'],
պատահարների,noun,['dative plural of պատահար (patahar).'],
պատառաքաղներ,noun,['nominative plural of պատառաքաղ (pataṙakʻaġ).'],
պատասխանատվությամբ,noun,['instrumental singular of պատասխանատվություն (patasxanatvutʻyun).'],
պատմագիրներ,noun,['nominative plural of պատմագիր (patmagir).'],
պատյաններ,noun,['nominative plural of պատյան (patyan).'],
պատրաստվել,verb,"['mediopassive of պատրաստել (patrastel).', 'to get ready, prepare oneself.', 'to study, prepare for ",
պարտիզաններ,noun,['nominative plural of պարտիզան (partizan).'],
պետությունների,noun,['dative plural of պետություն (petutʻyun).'],
պիտույքներ,noun,['nominative plural of պիտույք (pituykʻ).'],
պորտուգալացիներ,noun,['nominative plural of պորտուգալացի (portugalacʻi).'],
պրոլետարներ,noun,['nominative plural of պրոլետար (proletar).'],
ջերմաստիճաններ,noun,['nominative plural of ջերմաստիճան (ǰermastičan).'],
ջունգլիներ,noun,['nominative plural of ջունգլի (ǰungli).'],
ջրասամույրներ,noun,['nominative plural of ջրասամույր (ǰrasamuyr).'],
ջրիմուռներ,noun,['nominative plural of ջրիմուռ (ǰrimuṙ).'],
սահմանափակող,verb,['subject participle of սահմանափակել (sahmanapʻakel).'],
սամույրներ,noun,['nominative plural of սամույր (samuyr).'],
սանտիմետրեր,noun,['nominative plural of սանտիմետր (santimetr).'],
սառույցներ,noun,['nominative plural of սառույց (saṙuycʻ).'],
սարյակներ,noun,['nominative plural of սարյակ (saryak).'],
սարսափեցնող,verb,"['subject participle of սարսափեցնել (sarsapʻecʻnel): terrifying, horrifying.']",
սարքավորումներ,noun,['nominative plural of սարքավորում (sarkʻavorum).'],
սիրեկաններ,noun,['nominative plural of սիրեկան (sirekan).'],
սիրուհիներ,noun,['nominative plural of սիրուհի (siruhi).'],
սյունակներ,noun,['nominative plural of սյունակ (syunak).'],
սուսերներ,noun,['nominative plural of սուսեր (suser).'],
սպանություններ,noun,['nominative plural of սպանություն (spanutʻyun).'],
սպառազինության,noun,['dative singular of սպառազինություն (spaṙazinutʻyun).'],
սպառազինությունների,noun,['dative plural of սպառազինություն (spaṙazinutʻyun).'],
վարպետության,noun,['dative singular of վարպետություն (varpetutʻyun).'],
վերածնվել,verb,"['mediopassive of վերածնել (veracnel).', 'to be reborn.']",
վերականգնման,noun,['dative singular of վերականգնում (verakangnum).'],
վհատեցնող,verb,['subject participle of վհատեցնել (vhatecʻnel).'],
տարադրամի,noun,['dative singular of տարադրամ (taradram).'],
տեխնոլոգիաներ,noun,['nominative plural of տեխնոլոգիա (texnologia).'],
տեղաղադրվել,verb,['mediopassive of տեղադրել (teġadrel).'],
տղամարդիկ,noun,['nominative plural of տղամարդ (tġamard).'],
տպավորվել,verb,['mediopassive of տպավորել (tpavorel).'],
