title,inflected_base,part_of_speech,priority,reason,has_meaningful_etymology,has_weak_only_etymology,inferred_confidences,current_sources,query_terms,target_adapters
հեւք,,noun,75,non-meaningful-etymology,False,False,,Nayiri lexicon,հեւք,nayiri_imaged_dictionary;nisanyan_sozluk;martirosyan_studies_2011_pdf;open_manual_curation
հեւքոտ,,adjective,75,non-meaningful-etymology,False,False,,Nayiri lexicon,հեւքոտ,nayiri_imaged_dictionary;nisanyan_sozluk;martirosyan_studies_2011_pdf;open_manual_curation
հզօրանալ,,verb,75,non-meaningful-etymology,False,False,,Nayiri lexicon,հզօրանալ,nayiri_imaged_dictionary;nisanyan_sozluk;martirosyan_studies_2011_pdf;open_manual_curation
հզօրանք,,noun,75,non-meaningful-etymology,False,False,,Nayiri lexicon,հզօրանք,nayiri_imaged_dictionary;nisanyan_sozluk;martirosyan_studies_2011_pdf;open_manual_curation
հզօրացնել,,verb,75,non-meaningful-etymology,False,False,,Nayiri lexicon,հզօրացնել,nayiri_imaged_dictionary;nisanyan_sozluk;martirosyan_studies_2011_pdf;open_manual_curation
հզօրացումն,,noun,75,non-meaningful-etymology,False,False,,Nayiri lexicon,հզօրացումն,nayiri_imaged_dictionary;nisanyan_sozluk;martirosyan_studies_2011_pdf;open_manual_curation
հզօրութիւն,,noun,75,non-meaningful-etymology,False,False,,Nayiri lexicon,հզօրութիւն,nayiri_imaged_dictionary;nisanyan_sozluk;martirosyan_studies_2011_pdf;open_manual_curation
հիասթափութիւն,,noun,75,non-meaningful-etymology,False,False,,Nayiri lexicon,հիասթափութիւն,nayiri_imaged_dictionary;nisanyan_sozluk;martirosyan_studies_2011_pdf;open_manual_curation
հիացիկ,,adjective,75,non-meaningful-etymology,False,False,,Nayiri lexicon,հիացիկ,nayiri_imaged_dictionary;nisanyan_sozluk;martirosyan_studies_2011_pdf;open_manual_curation
հիացնել,,verb,75,non-meaningful-etymology,False,False,,Nayiri lexicon,հիացնել,nayiri_imaged_dictionary;nisanyan_sozluk;martirosyan_studies_2011_pdf;open_manual_curation
հիացումն,,noun,75,non-meaningful-etymology,False,False,,Nayiri lexicon,հիացումն,nayiri_imaged_dictionary;nisanyan_sozluk;martirosyan_studies_2011_pdf;open_manual_curation
հիմնադրութիւն,,noun,75,non-meaningful-etymology,False,False,,Nayiri lexicon,հիմնադրութիւն,nayiri_imaged_dictionary;nisanyan_sozluk;martirosyan_studies_2011_pdf;open_manual_curation
հիմնադրուիլ,,verb,75,non-meaningful-etymology,False,False,,Nayiri lexicon,հիմնադրուիլ,nayiri_imaged_dictionary;nisanyan_sozluk;martirosyan_studies_2011_pdf;open_manual_curation
հիմնապէս,,adverb,75,non-meaningful-etymology,False,False,,Nayiri lexicon,հիմնապէս,nayiri_imaged_dictionary;nisanyan_sozluk;martirosyan_studies_2011_pdf;open_manual_curation
հիմնարկ,,noun,75,non-meaningful-etymology,False,False,,Nayiri lexicon,հիմնարկ,nayiri_imaged_dictionary;nisanyan_sozluk;martirosyan_studies_2011_pdf;open_manual_curation
հիմնարկէք,,noun,75,non-meaningful-etymology,False,False,,Nayiri lexicon,հիմնարկէք,nayiri_imaged_dictionary;nisanyan_sozluk;martirosyan_studies_2011_pdf;open_manual_curation
հիմնարկութիւն,,noun,75,non-meaningful-etymology,False,False,,Nayiri lexicon,հիմնարկութիւն,nayiri_imaged_dictionary;nisanyan_sozluk;martirosyan_studies_2011_pdf;open_manual_curation
հիմնաւորել,,verb,75,non-meaningful-etymology,False,False,,Nayiri lexicon,հիմնաւորել,nayiri_imaged_dictionary;nisanyan_sozluk;martirosyan_studies_2011_pdf;open_manual_curation
հիմնաւորումն,,noun,75,non-meaningful-etymology,False,False,,Nayiri lexicon,հիմնաւորումն,nayiri_imaged_dictionary;nisanyan_sozluk;martirosyan_studies_2011_pdf;open_manual_curation
հիմնաքար,,noun,75,non-meaningful-etymology,False,False,,Nayiri lexicon,հիմնաքար,nayiri_imaged_dictionary;nisanyan_sozluk;martirosyan_studies_2011_pdf;open_manual_curation
հիմնել,,verb,75,non-meaningful-etymology,False,False,,Nayiri lexicon,հիմնել,nayiri_imaged_dictionary;nisanyan_sozluk;martirosyan_studies_2011_pdf;open_manual_curation
հիմնովին,,adverb,75,non-meaningful-etymology,False,False,,Nayiri lexicon,հիմնովին,nayiri_imaged_dictionary;nisanyan_sozluk;martirosyan_studies_2011_pdf;open_manual_curation
հիմնուիլ,,verb,75,non-meaningful-etymology,False,False,,Nayiri lexicon,հիմնուիլ,nayiri_imaged_dictionary;nisanyan_sozluk;martirosyan_studies_2011_pdf;open_manual_curation
հինաւուրց,,adjective,75,non-meaningful-etymology,False,False,,Nayiri lexicon,հինաւուրց,nayiri_imaged_dictionary;nisanyan_sozluk;martirosyan_studies_2011_pdf;open_manual_curation
հիննալ,,verb,75,non-meaningful-etymology,False,False,,Nayiri lexicon,հիննալ,nayiri_imaged_dictionary;nisanyan_sozluk;martirosyan_studies_2011_pdf;open_manual_curation
հիւանդ,,adverb,75,non-meaningful-etymology,False,False,,Nayiri lexicon,հիւանդ,nayiri_imaged_dictionary;nisanyan_sozluk;martirosyan_studies_2011_pdf;open_manual_curation
հիւանդանալ,,verb,75,non-meaningful-etymology,False,False,,Nayiri lexicon,հիւանդանալ,nayiri_imaged_dictionary;nisanyan_sozluk;martirosyan_studies_2011_pdf;open_manual_curation
հիւանդանոց,,noun,75,non-meaningful-etymology,False,False,,Nayiri lexicon,հիւանդանոց,nayiri_imaged_dictionary;nisanyan_sozluk;martirosyan_studies_2011_pdf;open_manual_curation
հիւանդութիւն,,noun,75,non-meaningful-etymology,False,False,,Nayiri lexicon,հիւանդութիւն,nayiri_imaged_dictionary;nisanyan_sozluk;martirosyan_studies_2011_pdf;open_manual_curation
հիւթ,,noun,75,non-meaningful-etymology,False,False,,Nayiri lexicon,հիւթ,nayiri_imaged_dictionary;nisanyan_sozluk;martirosyan_studies_2011_pdf;open_manual_curation
հիւթեղ,,adjective,75,non-meaningful-etymology,False,False,,Nayiri lexicon,հիւթեղ,nayiri_imaged_dictionary;nisanyan_sozluk;martirosyan_studies_2011_pdf;open_manual_curation
հիւլէ,,noun,75,non-meaningful-etymology,False,False,,Nayiri lexicon,հիւլէ,nayiri_imaged_dictionary;nisanyan_sozluk;martirosyan_studies_2011_pdf;open_manual_curation
հիւլէական,,adjective,75,non-meaningful-etymology,False,False,,Nayiri lexicon,հիւլէական,nayiri_imaged_dictionary;nisanyan_sozluk;martirosyan_studies_2011_pdf;open_manual_curation
հիւծել,,verb,75,non-meaningful-etymology,False,False,,Nayiri lexicon,հիւծել,nayiri_imaged_dictionary;nisanyan_sozluk;martirosyan_studies_2011_pdf;open_manual_curation
հիւծիլ,,verb,75,non-meaningful-etymology,False,False,,Nayiri lexicon,հիւծիլ,nayiri_imaged_dictionary;nisanyan_sozluk;martirosyan_studies_2011_pdf;open_manual_curation
հիւպատոսարան,,noun,75,non-meaningful-etymology,False,False,,Nayiri lexicon,հիւպատոսարան,nayiri_imaged_dictionary;nisanyan_sozluk;martirosyan_studies_2011_pdf;open_manual_curation
հիւսել,,verb,75,non-meaningful-etymology,False,False,,Nayiri lexicon,հիւսել,nayiri_imaged_dictionary;nisanyan_sozluk;martirosyan_studies_2011_pdf;open_manual_curation
հիւսիսային,,adjective,75,non-meaningful-etymology,False,False,,Nayiri lexicon,հիւսիսային,nayiri_imaged_dictionary;nisanyan_sozluk;martirosyan_studies_2011_pdf;open_manual_curation
հիւսուիլ,,verb,75,non-meaningful-etymology,False,False,,Nayiri lexicon,հիւսուիլ,nayiri_imaged_dictionary;nisanyan_sozluk;martirosyan_studies_2011_pdf;open_manual_curation
հիւր,,noun,75,non-meaningful-etymology,False,False,,Nayiri lexicon,հիւր,nayiri_imaged_dictionary;nisanyan_sozluk;martirosyan_studies_2011_pdf;open_manual_curation
հիւրանոց,,noun,75,non-meaningful-etymology,False,False,,Nayiri lexicon,հիւրանոց,nayiri_imaged_dictionary;nisanyan_sozluk;martirosyan_studies_2011_pdf;open_manual_curation
հիւրասիրել,,verb,75,non-meaningful-etymology,False,False,,Nayiri lexicon,հիւրասիրել,nayiri_imaged_dictionary;nisanyan_sozluk;martirosyan_studies_2011_pdf;open_manual_curation
հիւրասիրութիւն,,noun,75,non-meaningful-etymology,False,False,,Nayiri lexicon,հիւրասիրութիւն,nayiri_imaged_dictionary;nisanyan_sozluk;martirosyan_studies_2011_pdf;open_manual_curation
հիւրընկալ,,adjective,75,non-meaningful-etymology,False,False,,Nayiri lexicon,հիւրընկալ,nayiri_imaged_dictionary;nisanyan_sozluk;martirosyan_studies_2011_pdf;open_manual_curation
հիւրընկալել,,verb,75,non-meaningful-etymology,False,False,,Nayiri lexicon,հիւրընկալել,nayiri_imaged_dictionary;nisanyan_sozluk;martirosyan_studies_2011_pdf;open_manual_curation
հմայութիւն,,noun,75,non-meaningful-etymology,False,False,,Nayiri lexicon,հմայութիւն,nayiri_imaged_dictionary;nisanyan_sozluk;martirosyan_studies_2011_pdf;open_manual_curation
հմայուիլ,,verb,75,non-meaningful-etymology,False,False,,Nayiri lexicon,հմայուիլ,nayiri_imaged_dictionary;nisanyan_sozluk;martirosyan_studies_2011_pdf;open_manual_curation
հմտաբար,,adverb,75,non-meaningful-etymology,False,False,,Nayiri lexicon,հմտաբար,nayiri_imaged_dictionary;nisanyan_sozluk;martirosyan_studies_2011_pdf;open_manual_curation
հմտութիւն,,noun,75,non-meaningful-etymology,False,False,,Nayiri lexicon,հմտութիւն,nayiri_imaged_dictionary;nisanyan_sozluk;martirosyan_studies_2011_pdf;open_manual_curation
հմտօրէն,,adverb,75,non-meaningful-etymology,False,False,,Nayiri lexicon,հմտօրէն,nayiri_imaged_dictionary;nisanyan_sozluk;martirosyan_studies_2011_pdf;open_manual_curation
հնագիտութիւն,,noun,75,non-meaningful-etymology,False,False,,Nayiri lexicon,հնագիտութիւն,nayiri_imaged_dictionary;nisanyan_sozluk;martirosyan_studies_2011_pdf;open_manual_curation
հնագոյն,,adjective,75,non-meaningful-etymology,False,False,,Nayiri lexicon,հնագոյն,nayiri_imaged_dictionary;nisanyan_sozluk;martirosyan_studies_2011_pdf;open_manual_curation
հնադարեան,,noun,75,non-meaningful-etymology,False,False,,Nayiri lexicon,հնադարեան,nayiri_imaged_dictionary;nisanyan_sozluk;martirosyan_studies_2011_pdf;open_manual_curation
հնազանդիլ,,verb,75,non-meaningful-etymology,False,False,,Nayiri lexicon,հնազանդիլ,nayiri_imaged_dictionary;nisanyan_sozluk;martirosyan_studies_2011_pdf;open_manual_curation
հնազանդութիւն,,noun,75,non-meaningful-etymology,False,False,,Nayiri lexicon,հնազանդութիւն,nayiri_imaged_dictionary;nisanyan_sozluk;martirosyan_studies_2011_pdf;open_manual_curation
հնարագէտ,,adjective,75,non-meaningful-etymology,False,False,,Nayiri lexicon,հնարագէտ,nayiri_imaged_dictionary;nisanyan_sozluk;martirosyan_studies_2011_pdf;open_manual_curation
հնարագիտութիւն,,noun,75,non-meaningful-etymology,False,False,,Nayiri lexicon,հնարագիտութիւն,nayiri_imaged_dictionary;nisanyan_sozluk;martirosyan_studies_2011_pdf;open_manual_curation
հնարամտութիւն,,noun,75,non-meaningful-etymology,False,False,,Nayiri lexicon,հնարամտութիւն,nayiri_imaged_dictionary;nisanyan_sozluk;martirosyan_studies_2011_pdf;open_manual_curation
հնարաւոր,,adjective,75,non-meaningful-etymology,False,False,,Nayiri lexicon,հնարաւոր,nayiri_imaged_dictionary;nisanyan_sozluk;martirosyan_studies_2011_pdf;open_manual_curation
հնարաւորութիւն,,noun,75,non-meaningful-etymology,False,False,,Nayiri lexicon,հնարաւորութիւն,nayiri_imaged_dictionary;nisanyan_sozluk;martirosyan_studies_2011_pdf;open_manual_curation
հնաւանդ,,adjective,75,non-meaningful-etymology,False,False,,Nayiri lexicon,հնաւանդ,nayiri_imaged_dictionary;nisanyan_sozluk;martirosyan_studies_2011_pdf;open_manual_curation
հնութիւն,,noun,75,non-meaningful-etymology,False,False,,Nayiri lexicon,հնութիւն,nayiri_imaged_dictionary;nisanyan_sozluk;martirosyan_studies_2011_pdf;open_manual_curation
հնչեցնել,,verb,75,non-meaningful-etymology,False,False,,Nayiri lexicon,հնչեցնել,nayiri_imaged_dictionary;nisanyan_sozluk;martirosyan_studies_2011_pdf;open_manual_curation
հնչիւն,,noun,75,non-meaningful-etymology,False,False,,Nayiri lexicon,հնչիւն,nayiri_imaged_dictionary;nisanyan_sozluk;martirosyan_studies_2011_pdf;open_manual_curation
հնչումն,,noun,75,non-meaningful-etymology,False,False,,Nayiri lexicon,հնչումն,nayiri_imaged_dictionary;nisanyan_sozluk;martirosyan_studies_2011_pdf;open_manual_curation
հոգաբարձութիւն,,noun,75,non-meaningful-etymology,False,False,,Nayiri lexicon,հոգաբարձութիւն,nayiri_imaged_dictionary;nisanyan_sozluk;martirosyan_studies_2011_pdf;open_manual_curation
հոգածութիւն,,noun,75,non-meaningful-etymology,False,False,,Nayiri lexicon,հոգածութիւն,nayiri_imaged_dictionary;nisanyan_sozluk;martirosyan_studies_2011_pdf;open_manual_curation
հոգատարութիւն,,noun,75,non-meaningful-etymology,False,False,,Nayiri lexicon,հոգատարութիւն,nayiri_imaged_dictionary;nisanyan_sozluk;martirosyan_studies_2011_pdf;open_manual_curation
հոգեբանութիւն,,noun,75,non-meaningful-etymology,False,False,,Nayiri lexicon,հոգեբանութիւն,nayiri_imaged_dictionary;nisanyan_sozluk;martirosyan_studies_2011_pdf;open_manual_curation
հոգեբանօրէն,,adverb,75,non-meaningful-etymology,False,False,,Nayiri lexicon,հոգեբանօրէն,nayiri_imaged_dictionary;nisanyan_sozluk;martirosyan_studies_2011_pdf;open_manual_curation
հոգեխռով,,adjective,75,non-meaningful-etymology,False,False,,Nayiri lexicon,հոգեխռով,nayiri_imaged_dictionary;nisanyan_sozluk;martirosyan_studies_2011_pdf;open_manual_curation
հոգեկան,,adjective,75,non-meaningful-etymology,False,False,,Nayiri lexicon,հոգեկան,nayiri_imaged_dictionary;nisanyan_sozluk;martirosyan_studies_2011_pdf;open_manual_curation
հոգեմտաւոր,,adjective,75,non-meaningful-etymology,False,False,,Nayiri lexicon,հոգեմտաւոր,nayiri_imaged_dictionary;nisanyan_sozluk;martirosyan_studies_2011_pdf;open_manual_curation
հոգեպարար,,adjective,75,non-meaningful-etymology,False,False,,Nayiri lexicon,հոգեպարար,nayiri_imaged_dictionary;nisanyan_sozluk;martirosyan_studies_2011_pdf;open_manual_curation
հոգեպէս,,adverb,75,non-meaningful-etymology,False,False,,Nayiri lexicon,հոգեպէս,nayiri_imaged_dictionary;nisanyan_sozluk;martirosyan_studies_2011_pdf;open_manual_curation
հոգեվիճակ,,noun,75,non-meaningful-etymology,False,False,,Nayiri lexicon,հոգեվիճակ,nayiri_imaged_dictionary;nisanyan_sozluk;martirosyan_studies_2011_pdf;open_manual_curation
հոգեւոր,,adjective,75,non-meaningful-etymology,False,False,,Nayiri lexicon,հոգեւոր,nayiri_imaged_dictionary;nisanyan_sozluk;martirosyan_studies_2011_pdf;open_manual_curation
հոգեւորական,,noun,75,non-meaningful-etymology,False,False,,Nayiri lexicon,հոգեւորական,nayiri_imaged_dictionary;nisanyan_sozluk;martirosyan_studies_2011_pdf;open_manual_curation
հոգեւորականութիւն,,noun,75,non-meaningful-etymology,False,False,,Nayiri lexicon,հոգեւորականութիւն,nayiri_imaged_dictionary;nisanyan_sozluk;martirosyan_studies_2011_pdf;open_manual_curation
հոգեփոխութիւն,,noun,75,non-meaningful-etymology,False,False,,Nayiri lexicon,հոգեփոխութիւն,nayiri_imaged_dictionary;nisanyan_sozluk;martirosyan_studies_2011_pdf;open_manual_curation
հոլովոյթ,,noun,75,non-meaningful-etymology,False,False,,Nayiri lexicon,հոլովոյթ,nayiri_imaged_dictionary;nisanyan_sozluk;martirosyan_studies_2011_pdf;open_manual_curation
հոծ,,adjective,75,non-meaningful-etymology,False,False,,Nayiri lexicon,հոծ,nayiri_imaged_dictionary;nisanyan_sozluk;martirosyan_studies_2011_pdf;open_manual_curation
հողագործ,,noun,75,non-meaningful-etymology,False,False,,Nayiri lexicon,հողագործ,nayiri_imaged_dictionary;nisanyan_sozluk;martirosyan_studies_2011_pdf;open_manual_curation
հողագործութիւն,,noun,75,non-meaningful-etymology,False,False,,Nayiri lexicon,հողագործութիւն,nayiri_imaged_dictionary;nisanyan_sozluk;martirosyan_studies_2011_pdf;open_manual_curation
հողամաս,,noun,75,non-meaningful-etymology,False,False,,Nayiri lexicon,հողամաս,nayiri_imaged_dictionary;nisanyan_sozluk;martirosyan_studies_2011_pdf;open_manual_curation
հողային,,adjective,75,non-meaningful-etymology,False,False,,Nayiri lexicon,հողային,nayiri_imaged_dictionary;nisanyan_sozluk;martirosyan_studies_2011_pdf;open_manual_curation
հոյլ,,noun,75,non-meaningful-etymology,False,False,,Nayiri lexicon,հոյլ,nayiri_imaged_dictionary;nisanyan_sozluk;martirosyan_studies_2011_pdf;open_manual_curation
հոսիլ,,verb,75,non-meaningful-etymology,False,False,,Nayiri lexicon,հոսիլ,nayiri_imaged_dictionary;nisanyan_sozluk;martirosyan_studies_2011_pdf;open_manual_curation
հովահարութիւն,,noun,75,non-meaningful-etymology,False,False,,Nayiri lexicon,հովահարութիւն,nayiri_imaged_dictionary;nisanyan_sozluk;martirosyan_studies_2011_pdf;open_manual_curation
հովահարումն,,noun,75,non-meaningful-etymology,False,False,,Nayiri lexicon,հովահարումն,nayiri_imaged_dictionary;nisanyan_sozluk;martirosyan_studies_2011_pdf;open_manual_curation
